Source,Target,Weight,Type
79B Aickman Road,Amy Pond,1,undirected
79B Aickman Road,Craig Owens,1,undirected
79B Aickman Road,Eleventh Doctor,1,undirected
79B Aickman Road,Sophie (The Lodger),1,undirected
Abigail Pettigrew,Amy Pond,1,undirected
Abigail Pettigrew,Eleventh Doctor,1,undirected
Abigail Pettigrew,Elliot Sardick,1,undirected
Abigail Pettigrew,Kazran Sardick,1,undirected
Abigail Pettigrew,Rory Williams,1,undirected
Abzorbaloff,Jackie Tyler,1,undirected
Abzorbaloff,Rose Tyler,1,undirected
Abzorbaloff,Tenth Doctor,1,undirected
Ada Lovelace,Daniel Barton,1,undirected
Ada Lovelace,Graham O'Brien,1,undirected
Ada Lovelace,Hakim Khan,1,undirected
Ada Lovelace,Kasaavin,1,undirected
Ada Lovelace,Najia Khan,1,undirected
Ada Lovelace,Noor Inayat Khan,1,undirected
Ada Lovelace,Ryan Sinclair,1,undirected
Ada Lovelace,Sonya Khan,1,undirected
Ada Lovelace,The Master,1,undirected
Ada Lovelace,Thirteenth Doctor,1,undirected
Ada Lovelace,Tibo,1,undirected
Ada Lovelace,Yasmin Khan,1,undirected
Adam Mitchell,Metaltron,1,undirected
Adam Mitchell,Mighty Jagrafess of the Holy Hadrojassic Maxarodenfoe,1,undirected
Adam Mitchell,Ninth Doctor,2,undirected
Adam Mitchell,Rose Tyler,2,undirected
Adam Mitchell,The Editor,1,undirected
Adelaide Brooke,Ood Sigma,1,undirected
Adelaide Brooke,Tenth Doctor,1,undirected
Adelaide Brooke,The Flood (The Waters of Mars),1,undirected
Adolf Hitler,Amy Pond,1,undirected
Adolf Hitler,Arthur Candy,1,undirected
Adolf Hitler,Captain,1,undirected
Adolf Hitler,Carter (Let's Kill Hitler),1,undirected
Adolf Hitler,Eleventh Doctor,1,undirected
Adolf Hitler,River Song,1,undirected
Adolf Hitler,Rory Williams,1,undirected
Agatha Christie,Arnold Golightly,1,undirected
Agatha Christie,Donna Noble,1,undirected
Agatha Christie,Tenth Doctor,1,undirected
Akhaten,Clara Oswald (The Bells of Saint John),1,undirected
Akhaten,Eleventh Doctor,1,undirected
Akhaten,Mummy (The Rings of Akhaten),1,undirected
Akhaten,Vigil,1,undirected
Alaya,Amy Pond,2,undirected
Alaya,Eleventh Doctor,2,undirected
Alaya,Restac,1,undirected
Alaya,Rory Williams,2,undirected
Albert Einstein,Einstein's liquid,1,undirected
Albert Einstein,Eleventh Doctor,1,undirected
Albert Einstein,Ood (Death is the Only Answer),1,undirected
Alistair Gordon Lethbridge-Stewart,Clara Oswald,1,undirected
Alistair Gordon Lethbridge-Stewart,Danny Pink,1,undirected
Alistair Gordon Lethbridge-Stewart,Kate Stewart,1,undirected
Alistair Gordon Lethbridge-Stewart,The Master,1,undirected
Alistair Gordon Lethbridge-Stewart,Twelfth Doctor,1,undirected
Alistair Gordon Lethbridge-Stewart,Zygon Osgood,1,undirected
Alonso Frame,Astrid Peth,1,undirected
Alonso Frame,Copper (Voyage of the Damned),1,undirected
Alonso Frame,Donna Noble,1,undirected
Alonso Frame,Eleventh Doctor,1,undirected
Alonso Frame,Heavenly Host,1,undirected
Alonso Frame,Jack Harkness,1,undirected
Alonso Frame,Jackie Tyler,1,undirected
Alonso Frame,Luke Smith,1,undirected
Alonso Frame,Martha Jones,1,undirected
Alonso Frame,Max Capricorn,1,undirected
Alonso Frame,Mickey Smith,1,undirected
Alonso Frame,Ood Sigma,1,undirected
Alonso Frame,Rassilon,1,undirected
Alonso Frame,Rose Tyler,1,undirected
Alonso Frame,Sarah Jane Smith,1,undirected
Alonso Frame,Sylvia Noble,1,undirected
Alonso Frame,Tenth Doctor,2,undirected
Alonso Frame,The Master,1,undirected
Alonso Frame,Wilfred Mott,2,undirected
Alpha Centauri (The Curse of Peladon),Bill Potts,1,undirected
Alpha Centauri (The Curse of Peladon),Ice Warrior,1,undirected
Alpha Centauri (The Curse of Peladon),Neville Catchlove,1,undirected
Alpha Centauri (The Curse of Peladon),The Master,1,undirected
Alpha Centauri (The Curse of Peladon),Twelfth Doctor,1,undirected
Amy Pond,79B Aickman Road,1,undirected
Amy Pond,Abigail Pettigrew,1,undirected
Amy Pond,Adolf Hitler,1,undirected
Amy Pond,Alaya,2,undirected
Amy Pond,Amy Pond (The Girl Who Waited),1,undirected
Amy Pond,Arthur Candy,1,undirected
Amy Pond,Barnable,1,undirected
Amy Pond,Brian Williams (Dinosaurs on a Spaceship),2,undirected
Amy Pond,Canton Everett Delaware III,2,undirected
Amy Pond,Captain,2,undirected
Amy Pond,Carter (Let's Kill Hitler),2,undirected
Amy Pond,Clara Oswald,2,undirected
Amy Pond,Craig Owens,2,undirected
Amy Pond,Cyberman (Mondas),1,undirected
Amy Pond,Cyril Arwell,1,undirected
Amy Pond,Dalek,1,undirected
Amy Pond,Daleks,1,undirected
Amy Pond,Dorium Maldovar,3,undirected
Amy Pond,Dream Lord,1,undirected
Amy Pond,Edwin Bracewell,1,undirected
Amy Pond,Eleventh Doctor,39,undirected
Amy Pond,Eleventh Doctor (Ganger),2,undirected
Amy Pond,Elizabeth X,1,undirected
Amy Pond,Elliot Sardick,1,undirected
Amy Pond,Ganger,1,undirected
Amy Pond,Handbot,1,undirected
Amy Pond,Handles,1,undirected
Amy Pond,Harvest ranger,1,undirected
Amy Pond,Hawthorne (The Beast Below),1,undirected
Amy Pond,Henry Avery,1,undirected
Amy Pond,House (The Doctor's Wife),1,undirected
Amy Pond,Idris,1,undirected
Amy Pond,Jennifer Lucas (Ganger),1,undirected
Amy Pond,John Riddell,1,undirected
Amy Pond,Julius Grayle,1,undirected
Amy Pond,Kahler-Jex,1,undirected
Amy Pond,Kahler-Tek,1,undirected
Amy Pond,Kate Stewart,1,undirected
Amy Pond,Kazran Sardick,1,undirected
Amy Pond,Kovarian,1,undirected
Amy Pond,Krafayis (Vincent and the Doctor),1,undirected
Amy Pond,Lily Arwell,1,undirected
Amy Pond,Liz 10,1,undirected
Amy Pond,Madge Arwell,1,undirected
Amy Pond,Minotaur (The God Complex),1,undirected
Amy Pond,Miranda Cleaves,1,undirected
Amy Pond,Nefertiti,1,undirected
Amy Pond,Paternoster Gang,1,undirected
Amy Pond,Peg doll (Night Terrors),1,undirected
Amy Pond,Prisoner Zero,1,undirected
Amy Pond,Restac,1,undirected
Amy Pond,Richard Nixon,2,undirected
Amy Pond,River Song,11,undirected
Amy Pond,Rory Williams,28,undirected
Amy Pond,Rory Williams (Auton),1,undirected
Amy Pond,Saturnyn,1,undirected
Amy Pond,Shakri,1,undirected
Amy Pond,Silent,3,undirected
Amy Pond,Solomon (Dinosaurs on a Spaceship),1,undirected
Amy Pond,Sophie (The Lodger),2,undirected
Amy Pond,Supreme Dalek (Victory of the Daleks),1,undirected
Amy Pond,Tasha Lem,1,undirected
Amy Pond,Teselecta,1,undirected
Amy Pond,The Alliance (The Pandorica Opens),1,undirected
Amy Pond,The Doctor's TARDIS,1,undirected
Amy Pond,Time Field,1,undirected
Amy Pond,Twelfth Doctor,1,undirected
Amy Pond,Vincent van Gogh,2,undirected
Amy Pond,Weeping Angel,3,undirected
Amy Pond,Weeping Angel (Good as Gold),1,undirected
Amy Pond,Winston Churchill,3,undirected
Amy Pond (The Girl Who Waited),Amy Pond,1,undirected
Amy Pond (The Girl Who Waited),Eleventh Doctor,1,undirected
Amy Pond (The Girl Who Waited),Handbot,1,undirected
Amy Pond (The Girl Who Waited),Rory Williams,1,undirected
Angelo (Tooth and Claw),Rose Tyler,1,undirected
Angelo (Tooth and Claw),Tenth Doctor,1,undirected
Angelo (Tooth and Claw),The Host,1,undirected
Angelo (Tooth and Claw),Victoria,1,undirected
Angie Maitland,Artie Maitland,2,undirected
Angie Maitland,Clara Oswald,2,undirected
Angie Maitland,Cyberman,1,undirected
Angie Maitland,Eleventh Doctor,2,undirected
Angie Maitland,Great Intelligence,1,undirected
Angie Maitland,Mr Clever,1,undirected
Angie Maitland,Rosemary Kizlet,1,undirected
Archibald Hamish Lethbridge-Stewart,Bill Potts,1,undirected
Archibald Hamish Lethbridge-Stewart,Clara Oswald,1,undirected
Archibald Hamish Lethbridge-Stewart,First Doctor,1,undirected
Archibald Hamish Lethbridge-Stewart,Nardole,1,undirected
Archibald Hamish Lethbridge-Stewart,Rusty (Into the Dalek),1,undirected
Archibald Hamish Lethbridge-Stewart,Thirteenth Doctor,1,undirected
Archibald Hamish Lethbridge-Stewart,Twelfth Doctor,1,undirected
Arnold Golightly,Agatha Christie,1,undirected
Arnold Golightly,Donna Noble,1,undirected
Arnold Golightly,Tenth Doctor,1,undirected
Arthur Candy,Adolf Hitler,1,undirected
Arthur Candy,Amy Pond,1,undirected
Arthur Candy,Captain,1,undirected
Arthur Candy,Carter (Let's Kill Hitler),1,undirected
Arthur Candy,Eleventh Doctor,1,undirected
Arthur Candy,River Song,1,undirected
Arthur Candy,Rory Williams,1,undirected
Artie Maitland,Angie Maitland,2,undirected
Artie Maitland,Clara Oswald,2,undirected
Artie Maitland,Cyberman,1,undirected
Artie Maitland,Eleventh Doctor,2,undirected
Artie Maitland,Great Intelligence,1,undirected
Artie Maitland,Mr Clever,1,undirected
Artie Maitland,Rosemary Kizlet,1,undirected
Ashad,George Gordon Byron,1,undirected
Ashad,Graham O'Brien,2,undirected
Ashad,John Polidori,1,undirected
Ashad,Mary Shelley,1,undirected
Ashad,Percy Shelley,1,undirected
Ashad,Ryan Sinclair,2,undirected
Ashad,The Master,1,undirected
Ashad,Thirteenth Doctor,2,undirected
Ashad,Yasmin Khan,2,undirected
Ashildr,Clara Oswald,4,undirected
Ashildr,Kenossium,1,undirected
Ashildr,Leandro,1,undirected
Ashildr,Mire,1,undirected
Ashildr,Ohila,1,undirected
Ashildr,Rassilon,1,undirected
Ashildr,Rigsy,1,undirected
Ashildr,Twelfth Doctor,4,undirected
Astrid Peth,Alonso Frame,1,undirected
Astrid Peth,Copper (Voyage of the Damned),1,undirected
Astrid Peth,Heavenly Host,1,undirected
Astrid Peth,Max Capricorn,1,undirected
Astrid Peth,Tenth Doctor,1,undirected
Astrid Peth,Wilfred Mott,1,undirected
Azlok,Cassie Rice,1,undirected
Azlok,Jimmy Stalkingwolf,1,undirected
Azlok,Lord,1,undirected
Azlok,Tenth Doctor,1,undirected
Bad Wolf (entity),Dalek Emperor in the Last Great Time War,1,undirected
Bad Wolf (entity),Jack Harkness,1,undirected
Bad Wolf (entity),Jackie Tyler,1,undirected
Bad Wolf (entity),Lynda Moss,1,undirected
Bad Wolf (entity),Mickey Smith,1,undirected
Bad Wolf (entity),Ninth Doctor,1,undirected
Bad Wolf (entity),Rose Tyler,1,undirected
Bad Wolf (entity),Tenth Doctor,1,undirected
Baltazar,Martha Jones,1,undirected
Baltazar,Tenth Doctor,1,undirected
Barnable,Amy Pond,1,undirected
Barnable,Clara Oswald,1,undirected
Barnable,Eleventh Doctor,1,undirected
Barnable,Handles,1,undirected
Barnable,Supreme Dalek (Victory of the Daleks),1,undirected
Barnable,Tasha Lem,1,undirected
Barnable,Twelfth Doctor,1,undirected
Bill Potts,Alpha Centauri (The Curse of Peladon),1,undirected
Bill Potts,Archibald Hamish Lethbridge-Stewart,1,undirected
Bill Potts,Clara Oswald,1,undirected
Bill Potts,CyberMondan,1,undirected
Bill Potts,Cybermen,1,undirected
Bill Potts,Eater of Light,1,undirected
Bill Potts,Emojibot,1,undirected
Bill Potts,First Doctor,2,undirected
Bill Potts,Ganymede Systems,1,undirected
Bill Potts,Heather (The Pilot),2,undirected
Bill Potts,Ice Warrior,1,undirected
Bill Potts,John (Knock Knock),1,undirected
Bill Potts,Monk (species),2,undirected
Bill Potts,Nardole,11,undirected
Bill Potts,Neville Catchlove,1,undirected
Bill Potts,Ninth Legion,1,undirected
Bill Potts,Rusty (Into the Dalek),1,undirected
Bill Potts,Sentient oil,1,undirected
Bill Potts,Sutcliffe (Thin Ice),1,undirected
Bill Potts,The Master,7,undirected
Bill Potts,Thirteenth Doctor,1,undirected
Bill Potts,Twelfth Doctor,12,undirected
Bill Potts,Vardy,1,undirected
Bill Potts (Shadow World),Monk (species),1,undirected
Bill Potts (Shadow World),Nardole,1,undirected
Bill Potts (Shadow World),Nardole (Shadow World),1,undirected
Bill Potts (Shadow World),The Master,1,undirected
Bill Potts (Shadow World),Twelfth Doctor,1,undirected
Bill Potts (Shadow World),Twelfth Doctor (Shadow World),1,undirected
Blon Fel-Fotch Passameer-Day Slitheen,Jack Harkness,1,undirected
Blon Fel-Fotch Passameer-Day Slitheen,Mickey Smith,1,undirected
Blon Fel-Fotch Passameer-Day Slitheen,Ninth Doctor,1,undirected
Blon Fel-Fotch Passameer-Day Slitheen,Rose Tyler,1,undirected
Boneless,Clara Oswald,1,undirected
Boneless,Danny Pink,1,undirected
Boneless,Rigsy,1,undirected
Boneless,The Master,1,undirected
Boneless,Twelfth Doctor,1,undirected
Bonnie (The Zygon Invasion),Clara Oswald,1,undirected
Bonnie (The Zygon Invasion),Jac (The Magician's Apprentice),2,undirected
Bonnie (The Zygon Invasion),Kate Stewart,3,undirected
Bonnie (The Zygon Invasion),Petronella Osgood,3,undirected
Bonnie (The Zygon Invasion),Twelfth Doctor,3,undirected
Bors (The Doctor's Meditation),Twelfth Doctor,1,undirected
Brian Cox,Eleventh Doctor,1,undirected
Brian Williams (Dinosaurs on a Spaceship),Amy Pond,2,undirected
Brian Williams (Dinosaurs on a Spaceship),Eleventh Doctor,2,undirected
Brian Williams (Dinosaurs on a Spaceship),John Riddell,1,undirected
Brian Williams (Dinosaurs on a Spaceship),Kate Stewart,1,undirected
Brian Williams (Dinosaurs on a Spaceship),Nefertiti,1,undirected
Brian Williams (Dinosaurs on a Spaceship),Rory Williams,2,undirected
Brian Williams (Dinosaurs on a Spaceship),Shakri,1,undirected
Brian Williams (Dinosaurs on a Spaceship),Solomon (Dinosaurs on a Spaceship),1,undirected
Canton Everett Delaware III,Amy Pond,2,undirected
Canton Everett Delaware III,Eleventh Doctor,2,undirected
Canton Everett Delaware III,Richard Nixon,2,undirected
Canton Everett Delaware III,River Song,2,undirected
Canton Everett Delaware III,Rory Williams,2,undirected
Canton Everett Delaware III,Silent,2,undirected
Captain,Adolf Hitler,1,undirected
Captain,Amy Pond,2,undirected
Captain,Arthur Candy,1,undirected
Captain,Carter (Let's Kill Hitler),2,undirected
Captain,Dorium Maldovar,1,undirected
Captain,Eleventh Doctor,2,undirected
Captain,River Song,2,undirected
Captain,Rory Williams,2,undirected
Captain,Silent,1,undirected
Captain,Teselecta,1,undirected
Captain,Winston Churchill,1,undirected
Carrionite,Elizabeth I,1,undirected
Carrionite,Martha Jones,1,undirected
Carrionite,Tenth Doctor,1,undirected
Carrionite,William Shakespeare,1,undirected
Carter (Let's Kill Hitler),Adolf Hitler,1,undirected
Carter (Let's Kill Hitler),Amy Pond,2,undirected
Carter (Let's Kill Hitler),Arthur Candy,1,undirected
Carter (Let's Kill Hitler),Captain,2,undirected
Carter (Let's Kill Hitler),Dorium Maldovar,1,undirected
Carter (Let's Kill Hitler),Eleventh Doctor,2,undirected
Carter (Let's Kill Hitler),River Song,2,undirected
Carter (Let's Kill Hitler),Rory Williams,2,undirected
Carter (Let's Kill Hitler),Silent,1,undirected
Carter (Let's Kill Hitler),Teselecta,1,undirected
Carter (Let's Kill Hitler),Winston Churchill,1,undirected
Casp,Cassandra O'Brien.Δ17,1,undirected
Casp,Face of Boe,1,undirected
Casp,Jackie Tyler,1,undirected
Casp,Matron,1,undirected
Casp,Mickey Smith,1,undirected
Casp,Rose Tyler,1,undirected
Casp,Tenth Doctor,1,undirected
Cassandra O'Brien.Δ17,Casp,1,undirected
Cassandra O'Brien.Δ17,Face of Boe,2,undirected
Cassandra O'Brien.Δ17,Jackie Tyler,2,undirected
Cassandra O'Brien.Δ17,Matron,1,undirected
Cassandra O'Brien.Δ17,Mickey Smith,1,undirected
Cassandra O'Brien.Δ17,Ninth Doctor,1,undirected
Cassandra O'Brien.Δ17,Rose Tyler,2,undirected
Cassandra O'Brien.Δ17,Tenth Doctor,1,undirected
Cassie Rice,Azlok,1,undirected
Cassie Rice,Jimmy Stalkingwolf,1,undirected
Cassie Rice,Lord,1,undirected
Cassie Rice,Tenth Doctor,1,undirected
Chagaska,Graham O'Brien,1,undirected
Chagaska,Rakaya,1,undirected
Chagaska,Ryan Sinclair,1,undirected
Chagaska,Sonya Khan,1,undirected
Chagaska,Thirteenth Doctor,1,undirected
Chagaska,Tibo,1,undirected
Chagaska,Yasmin Khan,1,undirected
Chagaska,Zellin,1,undirected
Charles Dickens,Gelth ambassador,1,undirected
Charles Dickens,Ninth Doctor,1,undirected
Charles Dickens,Rose Tyler,1,undirected
Charlie Duffy,Graham O'Brien,1,undirected
Charlie Duffy,Ryan Sinclair,1,undirected
Charlie Duffy,Thirteenth Doctor,1,undirected
Charlie Duffy,Yasmin Khan,1,undirected
Chloe Webber's father,Rose Tyler,1,undirected
Chloe Webber's father,Tenth Doctor,1,undirected
Christina de Souza,Erisa Magambo,1,undirected
Christina de Souza,Stingray,1,undirected
Christina de Souza,Tenth Doctor,1,undirected
Clara Oswald,Alistair Gordon Lethbridge-Stewart,1,undirected
Clara Oswald,Amy Pond,2,undirected
Clara Oswald,Angie Maitland,2,undirected
Clara Oswald,Archibald Hamish Lethbridge-Stewart,1,undirected
Clara Oswald,Artie Maitland,2,undirected
Clara Oswald,Ashildr,4,undirected
Clara Oswald,Barnable,1,undirected
Clara Oswald,Bill Potts,1,undirected
Clara Oswald,Boneless,1,undirected
Clara Oswald,Bonnie (The Zygon Invasion),1,undirected
Clara Oswald,Courtney Woods,2,undirected
Clara Oswald,Cyberman,1,undirected
Clara Oswald,Cybermen,1,undirected
Clara Oswald,Dalek,1,undirected
Clara Oswald,Dalek Fleet,1,undirected
Clara Oswald,Daleks,1,undirected
Clara Oswald,Danny Pink,10,undirected
Clara Oswald,Davros,2,undirected
Clara Oswald,Dream crab,1,undirected
Clara Oswald,Eleventh Doctor,15,undirected
Clara Oswald,Elizabeth I,1,undirected
Clara Oswald,Ellie Oswald,1,undirected
Clara Oswald,First Doctor,2,undirected
Clara Oswald,Fisher King,1,undirected
Clara Oswald,Frank Armitage,3,undirected
Clara Oswald,Gagan Rassmussen,1,undirected
Clara Oswald,Ghost,2,undirected
Clara Oswald,Grand Marshall,1,undirected
Clara Oswald,Great Intelligence,3,undirected
Clara Oswald,Gus (Mummy on the Orient Express),1,undirected
Clara Oswald,Half-Face Man,1,undirected
Clara Oswald,Handles,1,undirected
Clara Oswald,Journey Blue,1,undirected
Clara Oswald,Karabraxos,1,undirected
Clara Oswald,Kate Stewart,4,undirected
Clara Oswald,Kenossium,1,undirected
Clara Oswald,Leandro,1,undirected
Clara Oswald,Mire,1,undirected
Clara Oswald,Mister Sweet,1,undirected
Clara Oswald,Mr Clever,1,undirected
Clara Oswald,Nardole,1,undirected
Clara Oswald,Ohila,2,undirected
Clara Oswald,Paternoster Gang,4,undirected
Clara Oswald,Perkins (Mummy on the Orient Express),1,undirected
Clara Oswald,Petronella Osgood,2,undirected
Clara Oswald,Psi,1,undirected
Clara Oswald,Rassilon,1,undirected
Clara Oswald,Rigsy,2,undirected
Clara Oswald,River Song,1,undirected
Clara Oswald,Robin Hood,1,undirected
Clara Oswald,Rory Williams,1,undirected
Clara Oswald,Rosemary Kizlet,1,undirected
Clara Oswald,Rusty (Into the Dalek),2,undirected
Clara Oswald,Saibra,1,undirected
Clara Oswald,Sandman (Sleep No More),1,undirected
Clara Oswald,Santa,1,undirected
Clara Oswald,Seb (The Caretaker),2,undirected
Clara Oswald,Sheriff of Nottingham,1,undirected
Clara Oswald,Skaldak,1,undirected
Clara Oswald,Skovox Blitzer,1,undirected
Clara Oswald,Spider germ,1,undirected
Clara Oswald,Supreme Dalek (Victory of the Daleks),1,undirected
Clara Oswald,Tasha Lem,1,undirected
Clara Oswald,Tenth Doctor,1,undirected
Clara Oswald,The Curator,1,undirected
Clara Oswald,The Master,9,undirected
Clara Oswald,The Moment,1,undirected
Clara Oswald,Thirteenth Doctor,1,undirected
Clara Oswald,Time zombie,1,undirected
Clara Oswald,Twelfth Doctor,25,undirected
Clara Oswald,War Doctor,2,undirected
Clara Oswald,Winifred Gillyflower,1,undirected
Clara Oswald,Zygon Kate Stewart,1,undirected
Clara Oswald,Zygon Osgood,1,undirected
Clara Oswald (The Bells of Saint John),Akhaten,1,undirected
Clara Oswald (The Bells of Saint John),Eleventh Doctor,1,undirected
Clara Oswald (The Bells of Saint John),Mummy (The Rings of Akhaten),1,undirected
Clara Oswald (The Bells of Saint John),Vigil,1,undirected
Clive Finch,Jackie Tyler,1,undirected
Clive Finch,Mickey Smith,1,undirected
Clive Finch,Nestene Consciousness,1,undirected
Clive Finch,Ninth Doctor,1,undirected
Clive Finch,Rose Tyler,1,undirected
Clive Jones,Florence Finnegan,1,undirected
Clive Jones,Francine Jones,3,undirected
Clive Jones,Jack Harkness,2,undirected
Clive Jones,Leo Jones,2,undirected
Clive Jones,Martha Jones,3,undirected
Clive Jones,Tenth Doctor,3,undirected
Clive Jones,The Master,2,undirected
Clive Jones,Tish Jones,3,undirected
Clockwork Droid,Control node (The Girl in the Fireplace),1,undirected
Clockwork Droid,Jeanne-Antoinette Poisson,1,undirected
Clockwork Droid,Mickey Smith,1,undirected
Clockwork Droid,Rose Tyler,1,undirected
Clockwork Droid,Tenth Doctor,1,undirected
Cobb (The Doctor's Daughter),Donna Noble,1,undirected
Cobb (The Doctor's Daughter),Jenny (The Doctor's Daughter),1,undirected
Cobb (The Doctor's Daughter),Martha Jones,1,undirected
Cobb (The Doctor's Daughter),Tenth Doctor,1,undirected
Cofelia,Donna Noble,1,undirected
Cofelia,Rose Tyler,1,undirected
Cofelia,Sylvia Noble,1,undirected
Cofelia,Tenth Doctor,1,undirected
Cofelia,Wilfred Mott,1,undirected
Control node (The Girl in the Fireplace),Clockwork Droid,1,undirected
Control node (The Girl in the Fireplace),Jeanne-Antoinette Poisson,1,undirected
Control node (The Girl in the Fireplace),Mickey Smith,1,undirected
Control node (The Girl in the Fireplace),Rose Tyler,1,undirected
Control node (The Girl in the Fireplace),Tenth Doctor,1,undirected
Copper (Voyage of the Damned),Alonso Frame,1,undirected
Copper (Voyage of the Damned),Astrid Peth,1,undirected
Copper (Voyage of the Damned),Heavenly Host,1,undirected
Copper (Voyage of the Damned),Max Capricorn,1,undirected
Copper (Voyage of the Damned),Tenth Doctor,1,undirected
Copper (Voyage of the Damned),Wilfred Mott,1,undirected
Courtney Woods,Clara Oswald,2,undirected
Courtney Woods,Danny Pink,2,undirected
Courtney Woods,Frank Armitage,1,undirected
Courtney Woods,Seb (The Caretaker),1,undirected
Courtney Woods,Skovox Blitzer,1,undirected
Courtney Woods,Spider germ,1,undirected
Courtney Woods,The Master,1,undirected
Courtney Woods,Twelfth Doctor,2,undirected
Craig Owens,79B Aickman Road,1,undirected
Craig Owens,Amy Pond,2,undirected
Craig Owens,Cyberman (Mondas),1,undirected
Craig Owens,Eleventh Doctor,2,undirected
Craig Owens,River Song,1,undirected
Craig Owens,Rory Williams,1,undirected
Craig Owens,Sophie (The Lodger),2,undirected
Cult of Skaro,Martha Jones,1,undirected
Cult of Skaro,Tenth Doctor,1,undirected
Cyber-Leader One,Jackie Tyler,1,undirected
Cyber-Leader One,Mickey Smith,1,undirected
Cyber-Leader One,Rose Tyler,1,undirected
Cyber-Leader One,Tenth Doctor,1,undirected
Cyber-Leader One,Yvonne Hartman,1,undirected
CyberMondan,Bill Potts,1,undirected
CyberMondan,Nardole,1,undirected
CyberMondan,The Master,2,undirected
CyberMondan,Twelfth Doctor,1,undirected
Cyberman,Angie Maitland,1,undirected
Cyberman,Artie Maitland,1,undirected
Cyberman,Clara Oswald,1,undirected
Cyberman,Eleventh Doctor,1,undirected
Cyberman,John Lumic,1,undirected
Cyberman,Mr Clever,1,undirected
Cyberman (Mondas),Amy Pond,1,undirected
Cyberman (Mondas),Craig Owens,1,undirected
Cyberman (Mondas),Eleventh Doctor,1,undirected
Cyberman (Mondas),River Song,1,undirected
Cyberman (Mondas),Rory Williams,1,undirected
Cyberman (Mondas),Sophie (The Lodger),1,undirected
Cyberman (Pete's World),Dalek,1,undirected
Cyberman (Pete's World),John Lumic,1,undirected
Cyberman (Pete's World),Ricky Smith,1,undirected
Cybermen,Bill Potts,1,undirected
Cybermen,Clara Oswald,1,undirected
Cybermen,Danny Pink,1,undirected
Cybermen,First Doctor,1,undirected
Cybermen,Frank Armitage,1,undirected
Cybermen,Heather (The Pilot),1,undirected
Cybermen,Jackie Tyler (Pete's World),1,undirected
Cybermen,Jake Simmonds,1,undirected
Cybermen,John Lumic,1,undirected
Cybermen,Mickey Smith,1,undirected
Cybermen,Nardole,1,undirected
Cybermen,Pete Tyler (Pete's World),1,undirected
Cybermen,Ricky Smith,1,undirected
Cybermen,Rose Tyler,1,undirected
Cybermen,Seb (The Caretaker),1,undirected
Cybermen,Tenth Doctor,1,undirected
Cybermen,The Master,3,undirected
Cybermen,Twelfth Doctor,2,undirected
Cyril Arwell,Amy Pond,1,undirected
Cyril Arwell,Eleventh Doctor,1,undirected
Cyril Arwell,Harvest ranger,1,undirected
Cyril Arwell,Lily Arwell,1,undirected
Cyril Arwell,Madge Arwell,1,undirected
Cyril Arwell,Rory Williams,1,undirected
Dalek,Amy Pond,1,undirected
Dalek,Clara Oswald,1,undirected
Dalek,Cyberman (Pete's World),1,undirected
Dalek,Danny Pink,1,undirected
Dalek,Edwin Bracewell,1,undirected
Dalek,Eleventh Doctor,1,undirected
Dalek,Frank Armitage,1,undirected
Dalek,Journey Blue,1,undirected
Dalek,Rusty (Into the Dalek),1,undirected
Dalek,The Master,1,undirected
Dalek,Twelfth Doctor,1,undirected
Dalek,Winston Churchill,1,undirected
Dalek Caan,Dalek Sec,1,undirected
Dalek Caan,Davros,1,undirected
Dalek Caan,Donna Noble,1,undirected
Dalek Caan,Francine Jones,1,undirected
Dalek Caan,Gwen Cooper,1,undirected
Dalek Caan,Ianto Jones,1,undirected
Dalek Caan,Jack Harkness,1,undirected
Dalek Caan,Jackie Tyler,1,undirected
Dalek Caan,K9 Mark IV,1,undirected
Dalek Caan,Luke Smith,1,undirected
Dalek Caan,Martha Jones,2,undirected
Dalek Caan,Mickey Smith,1,undirected
Dalek Caan,Mr Smith,1,undirected
Dalek Caan,Rose Tyler,1,undirected
Dalek Caan,Sarah Jane Smith,1,undirected
Dalek Caan,Supreme Dalek (The Stolen Earth),1,undirected
Dalek Caan,Sylvia Noble,1,undirected
Dalek Caan,Tenth Doctor,2,undirected
Dalek Caan,Tenth Doctor (Journey's End),1,undirected
Dalek Caan,Wilfred Mott,1,undirected
Dalek Emperor in the Last Great Time War,Bad Wolf (entity),1,undirected
Dalek Emperor in the Last Great Time War,Jack Harkness,1,undirected
Dalek Emperor in the Last Great Time War,Jackie Tyler,1,undirected
Dalek Emperor in the Last Great Time War,Lynda Moss,1,undirected
Dalek Emperor in the Last Great Time War,Mickey Smith,1,undirected
Dalek Emperor in the Last Great Time War,Ninth Doctor,1,undirected
Dalek Emperor in the Last Great Time War,Rose Tyler,1,undirected
Dalek Emperor in the Last Great Time War,Tenth Doctor,1,undirected
Dalek Fleet,Clara Oswald,1,undirected
Dalek Fleet,Eleventh Doctor,1,undirected
Dalek Fleet,Elizabeth I,1,undirected
Dalek Fleet,Kate Stewart,1,undirected
Dalek Fleet,Petronella Osgood,1,undirected
Dalek Fleet,Tenth Doctor,1,undirected
Dalek Fleet,The Curator,1,undirected
Dalek Fleet,The Moment,1,undirected
Dalek Fleet,War Doctor,1,undirected
Dalek Fleet,Zygon Kate Stewart,1,undirected
Dalek Sec,Dalek Caan,1,undirected
