Source,Target,Weight,Type
Eleventh Doctor,Mickey Smith,1,undirected
Eleventh Doctor,Minotaur (The God Complex),1,undirected
Eleventh Doctor,Miranda Cleaves,1,undirected
Eleventh Doctor,Mister Sweet,1,undirected
Eleventh Doctor,Mr Clever,1,undirected
Eleventh Doctor,Mummy (The Rings of Akhaten),1,undirected
Eleventh Doctor,Nefertiti,1,undirected
Eleventh Doctor,Ood (Death is the Only Answer),1,undirected
Eleventh Doctor,Ood (Pond Life),1,undirected
Eleventh Doctor,Ood Sigma,1,undirected
Eleventh Doctor,Paternoster Gang,5,undirected
Eleventh Doctor,Peg doll (Night Terrors),1,undirected
Eleventh Doctor,Petronella Osgood,1,undirected
Eleventh Doctor,Prisoner Zero,1,undirected
Eleventh Doctor,Rain God,1,undirected
Eleventh Doctor,Rassilon,1,undirected
Eleventh Doctor,Restac,1,undirected
Eleventh Doctor,Richard Nixon,2,undirected
Eleventh Doctor,River Song,13,undirected
Eleventh Doctor,Rory Williams,28,undirected
Eleventh Doctor,Rory Williams (Auton),1,undirected
Eleventh Doctor,Rose Tyler,1,undirected
Eleventh Doctor,Rosemary Kizlet,1,undirected
Eleventh Doctor,Sarah Jane Smith,1,undirected
Eleventh Doctor,Saturnyn,1,undirected
Eleventh Doctor,Shakri,1,undirected
Eleventh Doctor,Silent,3,undirected
Eleventh Doctor,Skaldak,1,undirected
Eleventh Doctor,Solomon (Dinosaurs on a Spaceship),1,undirected
Eleventh Doctor,Sontarans,1,undirected
Eleventh Doctor,Sophie (The Lodger),2,undirected
Eleventh Doctor,Strax,1,undirected
Eleventh Doctor,Supreme Dalek (Victory of the Daleks),1,undirected
Eleventh Doctor,Sylvia Noble,1,undirected
Eleventh Doctor,Tasha Lem,1,undirected
Eleventh Doctor,Tenth Doctor,2,undirected
Eleventh Doctor,Teselecta,1,undirected
Eleventh Doctor,The Alliance (The Pandorica Opens),1,undirected
Eleventh Doctor,The Curator,1,undirected
Eleventh Doctor,The Doctor's TARDIS,1,undirected
Eleventh Doctor,The Master,2,undirected
Eleventh Doctor,The Moment,1,undirected
Eleventh Doctor,Time Field,1,undirected
Eleventh Doctor,Time zombie,1,undirected
Eleventh Doctor,Twelfth Doctor,2,undirected
Eleventh Doctor,Vastra,1,undirected
Eleventh Doctor,Vigil,1,undirected
Eleventh Doctor,Vincent van Gogh,2,undirected
Eleventh Doctor,War Doctor,2,undirected
Eleventh Doctor,Weeping Angel,3,undirected
Eleventh Doctor,Weeping Angel (Good as Gold),1,undirected
Eleventh Doctor,Wilfred Mott,1,undirected
Eleventh Doctor,Winifred Gillyflower,1,undirected
Eleventh Doctor,Winston Churchill,3,undirected
Eleventh Doctor,Zygon Kate Stewart,1,undirected
Eleventh Doctor (Ganger),Amy Pond,2,undirected
Eleventh Doctor (Ganger),Eleventh Doctor,2,undirected
Eleventh Doctor (Ganger),Ganger,1,undirected
Eleventh Doctor (Ganger),Jennifer Lucas (Ganger),1,undirected
Eleventh Doctor (Ganger),Miranda Cleaves,1,undirected
Eleventh Doctor (Ganger),Rory Williams,2,undirected
Elizabeth I,Carrionite,1,undirected
Elizabeth I,Clara Oswald,1,undirected
Elizabeth I,Dalek Fleet,1,undirected
Elizabeth I,Eleventh Doctor,1,undirected
Elizabeth I,Kate Stewart,1,undirected
Elizabeth I,Martha Jones,1,undirected
Elizabeth I,Petronella Osgood,1,undirected
Elizabeth I,Tenth Doctor,2,undirected
Elizabeth I,The Curator,1,undirected
Elizabeth I,The Moment,1,undirected
Elizabeth I,War Doctor,1,undirected
Elizabeth I,William Shakespeare,1,undirected
Elizabeth I,Zygon Kate Stewart,1,undirected
Elizabeth X,Amy Pond,1,undirected
Elizabeth X,Dorium Maldovar,1,undirected
Elizabeth X,Eleventh Doctor,1,undirected
Elizabeth X,River Song,1,undirected
Elizabeth X,Rory Williams,1,undirected
Elizabeth X,The Alliance (The Pandorica Opens),1,undirected
Elizabeth X,Vincent van Gogh,1,undirected
Elizabeth X,Winston Churchill,1,undirected
Ellie Oswald,Clara Oswald,1,undirected
Ellie Oswald,Eleventh Doctor,1,undirected
Elliot Sardick,Abigail Pettigrew,1,undirected
Elliot Sardick,Amy Pond,1,undirected
Elliot Sardick,Eleventh Doctor,1,undirected
Elliot Sardick,Kazran Sardick,1,undirected
Elliot Sardick,Rory Williams,1,undirected
Emojibot,Bill Potts,1,undirected
Emojibot,Nardole,1,undirected
Emojibot,Twelfth Doctor,1,undirected
Emojibot,Vardy,1,undirected
Empress of the Racnoss (The Runaway Bride),Donna Noble,1,undirected
Empress of the Racnoss (The Runaway Bride),Sylvia Noble,1,undirected
Empress of the Racnoss (The Runaway Bride),Tenth Doctor,1,undirected
Empty Child,Jack Harkness,2,undirected
Empty Child,Ninth Doctor,2,undirected
Empty Child,Rose Tyler,2,undirected
Engin,Fourth Doctor,1,undirected
Engin,Goth,1,undirected
Engin,Spandrell,1,undirected
Engin,The Master,1,undirected
Eric Klieg,Cyber-Controller (The Tomb of the Cybermen),1,undirected
Eric Klieg,Cyberman,1,undirected
Eric Klieg,Jamie McCrimmon,1,undirected
Eric Klieg,Kaftan,1,undirected
Eric Klieg,Peter Haydon,1,undirected
Eric Klieg,Second Doctor,1,undirected
Eric Klieg,Victoria Waterfield,1,undirected
Eric Stahlman,Alastair Lethbridge-Stewart,1,undirected
Eric Stahlman,Greg Sutton,1,undirected
Eric Stahlman,John Benton,1,undirected
Eric Stahlman,Keith Gold,1,undirected
Eric Stahlman,Liz Shaw,1,undirected
Eric Stahlman,Petra Williams,1,undirected
Eric Stahlman,The Brigadier,1,undirected
Eric Stahlman,Third Doctor,1,undirected
Erisa Magambo,Christina de Souza,1,undirected
Erisa Magambo,Stingray,1,undirected
Erisa Magambo,Tenth Doctor,2,undirected
Erisa Magambo,Time Beetle,1,undirected
Ettis,Aggedor (The Curse of Peladon),1,undirected
Ettis,Alpha Centauri (The Curse of Peladon),1,undirected
Ettis,Azaxyr,1,undirected
Ettis,Eckersley,1,undirected
Ettis,Ice Lord,1,undirected
Ettis,Ice Warrior,1,undirected
Ettis,Sarah Jane Smith,1,undirected
Ettis,Third Doctor,1,undirected
Evelyn Smythe,Cyber-Controller,1,undirected
Evelyn Smythe,Sixth Doctor,1,undirected
Face of Boe,Casp,1,undirected
Face of Boe,Cassandra O'Brien.Δ17,2,undirected
Face of Boe,Hame,1,undirected
Face of Boe,Jackie Tyler,2,undirected
Face of Boe,Macra,1,undirected
Face of Boe,Martha Jones,1,undirected
Face of Boe,Matron,1,undirected
Face of Boe,Mickey Smith,1,undirected
Face of Boe,Ninth Doctor,1,undirected
Face of Boe,Rose Tyler,2,undirected
Face of Boe,Tenth Doctor,2,undirected
Family of Blood,Tenth Doctor,2,undirected
Family of Blood,Tim Latimer,2,undirected
Federico,Fourth Doctor,1,undirected
Federico,Hieronymous (The Masque of Mandragora),1,undirected
Federico,Mandragora Helix,1,undirected
Federico,Sarah Jane Smith,1,undirected
Fendahl,Fourth Doctor,1,undirected
Fendahl,K9 Mark I,1,undirected
Fendahl,Leela,1,undirected
Fendahl,Maximillian Stael,1,undirected
Fenric,A. H. Millington,1,undirected
Fenric,Ace,1,undirected
Fenric,Haemovore,1,undirected
Fenric,Ingiger,1,undirected
Fenric,Seventh Doctor,1,undirected
Field Major,Fourth Doctor,1,undirected
Field Major,Harry Sullivan,1,undirected
Field Major,Sarah Jane Smith,1,undirected
Field Major,Styre,1,undirected
Fifth Doctor,Ace,1,undirected
Fifth Doctor,Adric,9,undirected
Fifth Doctor,Alistair Gordon Lethbridge-Stewart,2,undirected
Fifth Doctor,Ann Talbot,1,undirected
Fifth Doctor,Black Dalek Leader,1,undirected
Fifth Doctor,Black Guardian,3,undirected
Fifth Doctor,Borusa,2,undirected
Fifth Doctor,Chela,1,undirected
Fifth Doctor,Cyber-Leader (Earthshock),1,undirected
Fifth Doctor,Dalek,1,undirected
Fifth Doctor,Davros,1,undirected
Fifth Doctor,Dukkha,1,undirected
Fifth Doctor,Eirak,1,undirected
Fifth Doctor,First Doctor,1,undirected
Fifth Doctor,Fourth Doctor,3,undirected
Fifth Doctor,George Hutchinson,1,undirected
Fifth Doctor,Gravis,1,undirected
Fifth Doctor,Gustave Lytton,1,undirected
Fifth Doctor,Hindle,1,undirected
Fifth Doctor,Icthar,1,undirected
Fifth Doctor,Jane Hampden,1,undirected
Fifth Doctor,K9 (Storm in a Tikka) (page does not exist),1,undirected
Fifth Doctor,K9 Mark III,1,undirected
Fifth Doctor,Kamelion,3,undirected
Fifth Doctor,Leela,1,undirected
Fifth Doctor,Liz Shaw,1,undirected
Fifth Doctor,Lord President,1,undirected
Fifth Doctor,Madge Cranleigh,1,undirected
Fifth Doctor,Malus,1,undirected
Fifth Doctor,Mara,2,undirected
Fifth Doctor,Mawdryn,1,undirected
Fifth Doctor,Melanie Bush,1,undirected
Fifth Doctor,Mike Yates,1,undirected
Fifth Doctor,Morgus,1,undirected
Fifth Doctor,Nyssa,14,undirected
Fifth Doctor,Omega,1,undirected
Fifth Doctor,Peri Brown,3,undirected
Fifth Doctor,Rassilon,1,undirected
Fifth Doctor,Richard Mace,1,undirected
Fifth Doctor,Romana II,2,undirected
Fifth Doctor,Sarah Jane Smith,2,undirected
Fifth Doctor,Second Doctor,1,undirected
Fifth Doctor,Seventh Doctor,1,undirected
Fifth Doctor,Sharaz Jek,1,undirected
Fifth Doctor,Sixth Doctor,2,undirected
Fifth Doctor,Stotz,1,undirected
Fifth Doctor,Susan Foreman,2,undirected
Fifth Doctor,Tegan Jovanka,20,undirected
Fifth Doctor,Tenth Doctor,1,undirected
Fifth Doctor,Terileptil,1,undirected
Fifth Doctor,Terileptil android,1,undirected
Fifth Doctor,The Brigadier,1,undirected
Fifth Doctor,The Master,6,undirected
Fifth Doctor,The Rani,1,undirected
Fifth Doctor,The Watcher (Logopolis),1,undirected
Fifth Doctor,Third Doctor,2,undirected
Fifth Doctor,Tractator,1,undirected
Fifth Doctor,Urbankan,1,undirected
Fifth Doctor,Victoria Waterfield,1,undirected
Fifth Doctor,Vislor Turlough,11,undirected
Fifth Doctor,White Guardian,1,undirected
Fifth Doctor,Will Chandler,1,undirected
Fifth Doctor,Wrack,1,undirected
Finch (Invasion of the Dinosaurs),Butler (Invasion of the Dinosaurs),1,undirected
Finch (Invasion of the Dinosaurs),Charles Grover,1,undirected
Finch (Invasion of the Dinosaurs),John Benton,1,undirected
Finch (Invasion of the Dinosaurs),Mike Yates,1,undirected
Finch (Invasion of the Dinosaurs),Sarah Jane Smith,1,undirected
Finch (Invasion of the Dinosaurs),The Brigadier,1,undirected
Finch (Invasion of the Dinosaurs),Third Doctor,1,undirected
Finch (Invasion of the Dinosaurs),Whitaker (Invasion of the Dinosaurs),1,undirected
First Doctor,Alistair Gordon Lethbridge-Stewart,1,undirected
First Doctor,Animus,1,undirected
First Doctor,Archibald Hamish Lethbridge-Stewart,1,undirected
First Doctor,Barbara Wright,16,undirected
First Doctor,Ben Jackson,3,undirected
First Doctor,Bennett (The Rescue),1,undirected
First Doctor,Bill Potts,2,undirected
First Doctor,Billy Clanton,1,undirected
First Doctor,Black Dalek Leader,2,undirected
First Doctor,Borusa,1,undirected
First Doctor,Bret Vyon,1,undirected
First Doctor,Cassandra (The Myth Makers),1,undirected
First Doctor,Catherine de Medici,1,undirected
First Doctor,Celestial Toymaker,1,undirected
First Doctor,Chancellor (The Three Doctors),1,undirected
First Doctor,Cherub (The Smugglers),1,undirected
First Doctor,City Administrator (The Sensorites),1,undirected
First Doctor,Clara Oswald,2,undirected
First Doctor,Commander (The Sensorites),1,undirected
First Doctor,Cutler (The Tenth Planet),1,undirected
First Doctor,CyberMondan,1,undirected
First Doctor,Cybermen,1,undirected
First Doctor,Dalek,1,undirected
First Doctor,Danny Pink,1,undirected
First Doctor,Dodo Chaplet,6,undirected
First Doctor,Edal,1,undirected
First Doctor,Edwards (The Smugglers),1,undirected
First Doctor,El Akir,1,undirected
First Doctor,Fifth Doctor,1,undirected
First Doctor,Forester (Planet of Giants),1,undirected
First Doctor,Fourth Doctor,1,undirected
First Doctor,Gaspard de Saux-Tavannes,1,undirected
First Doctor,Heather (The Pilot),1,undirected
First Doctor,Ian Chesterton,16,undirected
First Doctor,Ike Clanton,1,undirected
First Doctor,Jo Grant,1,undirected
First Doctor,John Benton,1,undirected
First Doctor,Johnny Ringo,1,undirected
First Doctor,K9 Mark III,1,undirected
First Doctor,Kal,1,undirected
First Doctor,Katarina,2,undirected
First Doctor,Lord President,1,undirected
First Doctor,Léon Colbert,1,undirected
First Doctor,Maaga,1,undirected
First Doctor,Marco Polo,1,undirected
First Doctor,Mavic Chen,1,undirected
First Doctor,Maximilien Robespierre,1,undirected
First Doctor,Mechonoid,1,undirected
First Doctor,Monoid,1,undirected
First Doctor,Morok,1,undirected
First Doctor,Napoléon Bonaparte,1,undirected
First Doctor,Nardole,2,undirected
First Doctor,Nero,1,undirected
First Doctor,Odysseus,1,undirected
First Doctor,Omega,1,undirected
First Doctor,Pa Clanton,1,undirected
First Doctor,Palmer (The Three Doctors),1,undirected
First Doctor,Phineas Clanton,1,undirected
First Doctor,Polly Wright,3,undirected
First Doctor,President (The Three Doctors),1,undirected
First Doctor,Rassilon,1,undirected
First Doctor,Rill,1,undirected
First Doctor,Romana II,1,undirected
First Doctor,Rusty (Into the Dalek),1,undirected
First Doctor,Samuel Pike,1,undirected
First Doctor,Sara Kingdom,1,undirected
First Doctor,Sarah Jane Smith,1,undirected
First Doctor,Second Doctor,3,undirected
First Doctor,Seth Harper,1,undirected
First Doctor,Steven Taylor,10,undirected
First Doctor,Supreme Controller (The Dalek Invasion of Earth),1,undirected
First Doctor,Susan Foreman,11,undirected
First Doctor,Tegan Jovanka,1,undirected
First Doctor,Tegana,1,undirected
First Doctor,Template:Disputed,1,undirected
First Doctor,The Brigadier,1,undirected
First Doctor,The Master,3,undirected
First Doctor,The Monk,2,undirected
First Doctor,Third Doctor,2,undirected
First Doctor,Thirteenth Doctor,1,undirected
First Doctor,Time Lord (The Three Doctors),1,undirected
First Doctor,Tlotoxl,1,undirected
First Doctor,Twelfth Doctor,3,undirected
First Doctor,Vicki Pallister,9,undirected
First Doctor,Vislor Turlough,1,undirected
First Doctor,WOTAN,1,undirected
First Doctor,Yartek,1,undirected
Fisher King,Clara Oswald,1,undirected
Fisher King,Ghost,1,undirected
Fisher King,Twelfth Doctor,1,undirected
Florence Finnegan,Clive Jones,1,undirected
Florence Finnegan,Francine Jones,1,undirected
Florence Finnegan,Leo Jones,1,undirected
Florence Finnegan,Martha Jones,1,undirected
Florence Finnegan,Tenth Doctor,1,undirected
Florence Finnegan,Tish Jones,1,undirected
Forester (Planet of Giants),Barbara Wright,1,undirected
Forester (Planet of Giants),First Doctor,1,undirected
Forester (Planet of Giants),Ian Chesterton,1,undirected
Forester (Planet of Giants),Susan Foreman,1,undirected
Fourth Doctor,Ace,1,undirected
Fourth Doctor,Adrasta,1,undirected
Fourth Doctor,Adric,5,undirected
Fourth Doctor,Alistair Gordon Lethbridge-Stewart,3,undirected
Fourth Doctor,Ander Poul,1,undirected
Fourth Doctor,Anti-matter creature,1,undirected
Fourth Doctor,Astra of Atrios,1,undirected
Fourth Doctor,Black Guardian,1,undirected
Fourth Doctor,Borusa,1,undirected
Fourth Doctor,Broton,1,undirected
Fourth Doctor,Cessair of Diplos,1,undirected
Fourth Doctor,Commander,1,undirected
Fourth Doctor,Cyber-Leader (Revenge of the Cybermen),1,undirected
Fourth Doctor,Cyberman,1,undirected
Fourth Doctor,Dalek,1,undirected
Fourth Doctor,Davros,2,undirected
Fourth Doctor,Drax,1,undirected
Fourth Doctor,Duggan,1,undirected
Fourth Doctor,Dymond,1,undirected
Fourth Doctor,Eight Legs,1,undirected
Fourth Doctor,Eldrad,1,undirected
Fourth Doctor,Engin,1,undirected
Fourth Doctor,Federico,1,undirected
Fourth Doctor,Fendahl,1,undirected
Fourth Doctor,Field Major,1,undirected
Fourth Doctor,Fifth Doctor,3,undirected
Fourth Doctor,First Doctor,1,undirected
Fourth Doctor,Gaztak,1,undirected
Fourth Doctor,George Litefoot,1,undirected
Fourth Doctor,Goth,1,undirected
Fourth Doctor,Graff Vynda-K,1,undirected
Fourth Doctor,Grendel of Gracht,1,undirected
Fourth Doctor,Grugger,1,undirected
Fourth Doctor,Hade,1,undirected
Fourth Doctor,Harrison Chase,1,undirected
Fourth Doctor,Harry Sullivan,7,undirected
Fourth Doctor,Henry Gordon Jago,1,undirected
Fourth Doctor,Hieronymous (The Masque of Mandragora),1,undirected
Fourth Doctor,John Benton,3,undirected
Fourth Doctor,K'anpo Rimpoche,1,undirected
Fourth Doctor,K9 (Storm in a Tikka) (page does not exist),1,undirected
Fourth Doctor,K9 Mark I,5,undirected
Fourth Doctor,K9 Mark II,14,undirected
Fourth Doctor,K9 Mark III,1,undirected
Fourth Doctor,Kaldor android,1,undirected
Fourth Doctor,Kellman,1,undirected
Fourth Doctor,King Vampire,1,undirected
Fourth Doctor,Kiy Uvanov,1,undirected
Fourth Doctor,Kraal (species),1,undirected
Fourth Doctor,Kroll,1,undirected
Fourth Doctor,Krynoid,1,undirected
Fourth Doctor,Leela,10,undirected
Fourth Doctor,Li H'sen Chang,1,undirected
Fourth Doctor,Lish Toos,1,undirected
Fourth Doctor,Liz Shaw,1,undirected
Fourth Doctor,Lord President,1,undirected
Fourth Doctor,Lupton,1,undirected
Fourth Doctor,Magnus Greel,1,undirected
Fourth Doctor,Mandragora Helix,1,undirected
Fourth Doctor,Mandrel,1,undirected
Fourth Doctor,Marshal of Atrios,1,undirected
Fourth Doctor,Marshman,1,undirected
Fourth Doctor,Maximillian Stael,1,undirected
Fourth Doctor,Meglos,1,undirected
Fourth Doctor,Mehendri Solon,1,undirected
Fourth Doctor,Melanie Bush,1,undirected
Fourth Doctor,Mike Yates,2,undirected
Fourth Doctor,Morbius,1,undirected
Fourth Doctor,Movellan,1,undirected
Fourth Doctor,Mr Sin,1,undirected
Fourth Doctor,Nimon,1,undirected
Fourth Doctor,Nyssa,3,undirected
Fourth Doctor,Ogri,1,undirected
Fourth Doctor,Oracle (Underworld),1,undirected
Fourth Doctor,Pangol,1,undirected
Fourth Doctor,Peri Brown,1,undirected
Fourth Doctor,Ranquin,1,undirected
Fourth Doctor,Rassilon,1,undirected
Fourth Doctor,Romana I,6,undirected
Fourth Doctor,Romana II,12,undirected
Fourth Doctor,Rorvik,1,undirected
Fourth Doctor,Rutan Host,1,undirected
Fourth Doctor,Salamar,1,undirected
Fourth Doctor,Sarah Jane Smith,16,undirected
Fourth Doctor,Scaroth,1,undirected
Fourth Doctor,Scientific Reform Society,1,undirected
Fourth Doctor,Second Doctor,1,undirected
Fourth Doctor,Seer,1,undirected
Fourth Doctor,Seventh Doctor,1,undirected
Fourth Doctor,Sixth Doctor,1,undirected
Fourth Doctor,Soldeed,1,undirected
Fourth Doctor,Spandrell,1,undirected
Fourth Doctor,Stor,1,undirected
Fourth Doctor,Styre,1,undirected
Fourth Doctor,Susan Foreman,2,undirected
Fourth Doctor,Sutekh,1,undirected
Fourth Doctor,Taren Capel,1,undirected
Fourth Doctor,Tegan Jovanka,2,undirected
Fourth Doctor,Thawn,1,undirected
Fourth Doctor,The Brigadier,2,undirected
Fourth Doctor,The Captain,1,undirected
Fourth Doctor,The Collector,1,undirected
Fourth Doctor,The Great One (Planet of the Spiders),1,undirected
Fourth Doctor,The Master,4,undirected
Fourth Doctor,The Nucleus,1,undirected
Fourth Doctor,The Rani,1,undirected
Fourth Doctor,The Shadow,1,undirected
Fourth Doctor,The Swarm (The Invisible Enemy),1,undirected
Fourth Doctor,The Watcher (Logopolis),1,undirected
Fourth Doctor,Third Doctor,3,undirected
Fourth Doctor,Three Who Rule,1,undirected
Fourth Doctor,Time Lord messenger (Genesis of the Daleks),1,undirected
Fourth Doctor,Tryst,1,undirected
Fourth Doctor,Vardan,1,undirected
Fourth Doctor,Victoria Waterfield,1,undirected
Fourth Doctor,Vislor Turlough,1,undirected
Fourth Doctor,Vorus,1,undirected
Fourth Doctor,West Lodge,1,undirected
Fourth Doctor,White Guardian,2,undirected
Fourth Doctor,Wirrn,1,undirected
Fourth Doctor,Xanxia,1,undirected
Fourth Doctor,Xoanon,1,undirected
Francine Jones,Clive Jones,3,undirected
Francine Jones,Dalek Caan,1,undirected
Francine Jones,Davros,2,undirected
Francine Jones,Donna Noble,2,undirected
Francine Jones,Florence Finnegan,1,undirected
Francine Jones,Gwen Cooper,2,undirected
Francine Jones,Harriet Jones,1,undirected
Francine Jones,Ianto Jones,2,undirected
Francine Jones,Jack Harkness,4,undirected
Francine Jones,Jackie Tyler,1,undirected
Francine Jones,K9 Mark IV,1,undirected
Francine Jones,Leo Jones,3,undirected
Francine Jones,Luke Smith,2,undirected
Francine Jones,Martha Jones,7,undirected
Francine Jones,Mickey Smith,1,undirected
Francine Jones,Mr Smith,2,undirected
Francine Jones,Richard Lazarus,1,undirected
Francine Jones,Rose Tyler,2,undirected
Francine Jones,Sarah Jane Smith,2,undirected
Francine Jones,Supreme Dalek (The Stolen Earth),2,undirected
Francine Jones,Sylvia Noble,2,undirected
Francine Jones,Tenth Doctor,7,undirected
Francine Jones,Tenth Doctor (Journey's End),1,undirected
Francine Jones,The Master,2,undirected
Francine Jones,Tish Jones,4,undirected
Francine Jones,Torajii,1,undirected
Francine Jones,Wilfred Mott,2,undirected
Frank Armitage,Clara Oswald,3,undirected
Frank Armitage,Courtney Woods,1,undirected
Frank Armitage,Cybermen,1,undirected
Frank Armitage,Dalek,1,undirected
Frank Armitage,Danny Pink,3,undirected
Frank Armitage,Journey Blue,1,undirected
Frank Armitage,Rusty (Into the Dalek),1,undirected
Frank Armitage,Seb (The Caretaker),2,undirected
Frank Armitage,Skovox Blitzer,1,undirected
Frank Armitage,The Master,3,undirected
Frank Armitage,Twelfth Doctor,3,undirected
Futurekind,Jack Harkness,1,undirected
Futurekind,Martha Jones,1,undirected
Futurekind,Tenth Doctor,1,undirected
Futurekind,The Master,1,undirected
Gagan Rassmussen,Clara Oswald,1,undirected
Gagan Rassmussen,Sandman (Sleep No More),1,undirected
Gagan Rassmussen,Twelfth Doctor,1,undirected
Ganger,Amy Pond,1,undirected
Ganger,Eleventh Doctor,1,undirected
Ganger,Eleventh Doctor (Ganger),1,undirected
Ganger,Miranda Cleaves,1,undirected
Ganger,Rory Williams,1,undirected
Ganymede Systems,Bill Potts,1,undirected
Ganymede Systems,Nardole,1,undirected
Ganymede Systems,Twelfth Doctor,1,undirected
Gareth Jenkins (A Fix with Sontarans),Nathan (A Fix with Sontarans),1,undirected
Gareth Jenkins (A Fix with Sontarans),Sixth Doctor,1,undirected
Gareth Jenkins (A Fix with Sontarans),Tegan Jovanka,1,undirected
Gareth Jenkins (A Fix with Sontarans),Turner (A Fix with Sontarans),1,undirected
Gaspard de Saux-Tavannes,Catherine de Medici,1,undirected
Gaspard de Saux-Tavannes,Dodo Chaplet,1,undirected
Gaspard de Saux-Tavannes,First Doctor,1,undirected
Gaspard de Saux-Tavannes,Steven Taylor,1,undirected
Gat,Graham O'Brien,1,undirected
Gat,Jack Harkness,1,undirected
Gat,Pol-Kon-Don,1,undirected
Gat,Ryan Sinclair,1,undirected
Gat,The Doctor (Fugitive of the Judoon),1,undirected
Gat,Thirteenth Doctor,1,undirected
Gat,Yasmin Khan,1,undirected
Gavrok,Bannermen,1,undirected
Gavrok,Keillor,1,undirected
Gavrok,Melanie Bush,1,undirected
Gavrok,Seventh Doctor,1,undirected
Gaztak,Fourth Doctor,1,undirected
Gaztak,Grugger,1,undirected
Gaztak,K9 Mark II,1,undirected
Gaztak,Meglos,1,undirected
Gaztak,Romana II,1,undirected
Gelth ambassador,Charles Dickens,1,undirected
Gelth ambassador,Ninth Doctor,1,undirected
Gelth ambassador,Rose Tyler,1,undirected
George Gordon Byron,Ashad,1,undirected
George Gordon Byron,Graham O'Brien,1,undirected
George Gordon Byron,John Polidori,1,undirected
George Gordon Byron,Mary Shelley,1,undirected
George Gordon Byron,Percy Shelley,1,undirected
George Gordon Byron,Ryan Sinclair,1,undirected
George Gordon Byron,Thirteenth Doctor,1,undirected
George Gordon Byron,Yasmin Khan,1,undirected
George Hutchinson,Fifth Doctor,1,undirected
George Hutchinson,Jane Hampden,1,undirected
George Hutchinson,Malus,1,undirected
George Hutchinson,Tegan Jovanka,1,undirected
George Hutchinson,Vislor Turlough,1,undirected
George Hutchinson,Will Chandler,1,undirected
George Litefoot,Fourth Doctor,1,undirected
George Litefoot,Henry Gordon Jago,1,undirected
George Litefoot,Leela,1,undirected
George Litefoot,Li H'sen Chang,1,undirected
George Litefoot,Magnus Greel,1,undirected
George Litefoot,Mr Sin,1,undirected
George Patrick Barnham,Arthur Linwood,1,undirected
George Patrick Barnham,Carol Bell,1,undirected
George Patrick Barnham,Charles Kettering,1,undirected
George Patrick Barnham,Harry Mailer,1,undirected
George Patrick Barnham,Jo Grant,1,undirected
George Patrick Barnham,John Benton,1,undirected
George Patrick Barnham,Keller Machine,1,undirected
George Patrick Barnham,Mike Yates,1,undirected
George Patrick Barnham,Roland Summers,1,undirected
George Patrick Barnham,The Brigadier,1,undirected
George Patrick Barnham,The Master,1,undirected
George Patrick Barnham,Third Doctor,1,undirected
Ghost,Clara Oswald,2,undirected
Ghost,Fisher King,1,undirected
Ghost,Twelfth Doctor,2,undirected
Giant maggot,BOSS,1,undirected
Giant maggot,Clifford Jones,1,undirected
Giant maggot,Jo Grant,1,undirected
Giant maggot,John Benton,1,undirected
Giant maggot,Mark Elgin,1,undirected
Giant maggot,Mike Yates,1,undirected
Giant maggot,Stevens,1,undirected
Giant maggot,The Brigadier,1,undirected
Giant maggot,Third Doctor,1,undirected
Giant spider (Arachnids in the UK),Grace O'Brien,1,undirected
Giant spider (Arachnids in the UK),Graham O'Brien,1,undirected
Giant spider (Arachnids in the UK),Hakim Khan,1,undirected
Giant spider (Arachnids in the UK),Jack Robertson,1,undirected
Giant spider (Arachnids in the UK),Najia Khan,1,undirected
Giant spider (Arachnids in the UK),Ryan Sinclair,1,undirected
Giant spider (Arachnids in the UK),Sonya Khan,1,undirected
Giant spider (Arachnids in the UK),Thirteenth Doctor,1,undirected
Giant spider (Arachnids in the UK),Yasmin Khan,1,undirected
Gods of Ragnarok,Ace,1,undirected
Gods of Ragnarok,Chief clown,1,undirected
Gods of Ragnarok,Mags (The Greatest Show in the Galaxy),1,undirected
Gods of Ragnarok,Seventh Doctor,1,undirected
Gold Dalek (Day of the Daleks),Jo Grant,1,undirected
Gold Dalek (Day of the Daleks),John Benton,1,undirected
Gold Dalek (Day of the Daleks),Mike Yates,1,undirected
Gold Dalek (Day of the Daleks),The Brigadier,1,undirected
Gold Dalek (Day of the Daleks),Third Doctor,1,undirected
Goth,Engin,1,undirected
Goth,Fourth Doctor,1,undirected
Goth,Spandrell,1,undirected
Goth,The Master,1,undirected
Grace Holloway,Chang Lee,1,undirected
Grace Holloway,Eighth Doctor,1,undirected
Grace Holloway,Seventh Doctor,1,undirected
Grace Holloway,The Master,1,undirected
Grace O'Brien,Giant spider (Arachnids in the UK),1,undirected
Grace O'Brien,Graham O'Brien,3,undirected
Grace O'Brien,Hakim Khan,1,undirected
Grace O'Brien,Jack Robertson,1,undirected
Grace O'Brien,Najia Khan,1,undirected
Grace O'Brien,Ribbons,1,undirected
Grace O'Brien,Ryan Sinclair,3,undirected
Grace O'Brien,Solitract,1,undirected
Grace O'Brien,Sonya Khan,1,undirected
Grace O'Brien,Thirteenth Doctor,3,undirected
Grace O'Brien,Tzim-Sha,1,undirected
Grace O'Brien,Yasmin Khan,3,undirected
Graff Vynda-K,Fourth Doctor,1,undirected
